Charge,Start,Result,SSE_FAIL,SST_FAIL
2.250000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01,9.166666666666667851e+00
2.300000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.300000000000000000e+01,1.175000000000000000e+01
2.350000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.583333333333333393e+01,1.075000000000000000e+01
2.400000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.300000000000000000e+01,1.258333333333333393e+01
2.450000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000000e+00,1.441666666666666785e+01
2.500000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.300000000000000000e+01,1.150000000000000000e+01
2.550000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.100000000000000000e+01,1.441666666666666607e+01
2.600000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,1.675000000000000000e+01
2.650000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,1.650000000000000000e+01
2.700000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,1.550000000000000000e+01
2.750000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,1.475000000000000000e+01
2.800000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.075000000000000000e+01,1.200000000000000000e+01
2.850000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,9.500000000000000000e+00,1.475000000000000000e+01
2.900000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,1.800000000000000000e+01
2.950000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,4.750000000000000000e+00,1.600000000000000000e+01
3.000000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,7.500000000000000000e+00,1.575000000000000000e+01
3.050000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,1.925000000000000000e+01
3.100000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,3.750000000000000000e+00,1.875000000000000000e+01
3.150000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.950000000000000000e+01
3.200000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,1.925000000000000000e+01
3.250000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,2.750000000000000000e+00,1.875000000000000000e+01
3.300000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.833333333333333481e+00,1.850000000000000000e+01
3.350000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01
3.400000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+01
3.450000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01
3.500000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01
3.550000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,1.950000000000000000e+01
3.600000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01
3.650000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01
3.700000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.950000000000000000e+01
3.750000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01
3.800000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01
3.850000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.900000000000000000e+01
3.900000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01
3.950000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01
4.000000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01
4.050000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01
4.100000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.925000000000000000e+01
4.150000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01
4.200000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01
4.250000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01
4.300000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01
4.350000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01
4.400000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01
4.450000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01
4.500000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01
4.550000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01
4.600000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01
4.650000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01
4.700000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01
4.750000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01
4.800000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01
4.850000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01
4.900000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01
4.950000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01
0.000000000000000000e+00,1.500000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01,0.000000000000000000e+00
5.000000000000000000e-01,1.500000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01,0.000000000000000000e+00
1.000000000000000000e+00,1.500000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01,0.000000000000000000e+00
1.500000000000000000e+00,1.500000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01,0.000000000000000000e+00
2.000000000000000000e+00,1.500000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01,0.000000000000000000e+00
2.500000000000000000e+00,1.500000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01,1.666666666666666574e-01
3.000000000000000000e+00,1.500000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01,0.000000000000000000e+00
3.500000000000000000e+00,1.500000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01,5.000000000000000000e-01
4.000000000000000000e+00,1.500000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01,6.666666666666666297e-01
4.500000000000000000e+00,1.500000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01,6.666666666666666297e-01
5.000000000000000000e+00,1.500000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01,1.166666666666666519e+00
5.500000000000000000e+00,1.500000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01,1.833333333333333481e+00
6.000000000000000000e+00,1.500000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01,9.999999999999998890e-01
6.500000000000000000e+00,1.500000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01,1.500000000000000000e+00
7.000000000000000000e+00,1.500000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01,1.666666666666666741e+00
7.500000000000000000e+00,1.500000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01,2.666666666666666075e+00
8.000000000000000000e+00,1.500000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01,2.666666666666666075e+00
8.500000000000000000e+00,1.500000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01,3.333333333333332149e+00
9.000000000000000000e+00,1.500000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01,3.166666666666666075e+00
9.500000000000000000e+00,1.500000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01,3.166666666666666519e+00
1.000000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01,2.333333333333333037e+00
1.050000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,1.966666666666666785e+01,4.166666666666665186e+00
1.100000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01,3.749999999999999556e+00
1.150000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,1.983333333333333570e+01,4.916666666666666963e+00
1.200000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01,4.249999999999999112e+00
1.250000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,1.900000000000000000e+01,5.416666666666666963e+00
1.300000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,1.950000000000000000e+01,4.750000000000000000e+00
1.350000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,1.900000000000000000e+01,5.500000000000000000e+00
1.400000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01,5.416666666666666963e+00
1.450000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01,2.999999999999999556e+00
1.500000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,1.900000000000000000e+01,4.833333333333333037e+00
1.550000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,1.875000000000000000e+01,8.583333333333333925e+00
1.600000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,1.700000000000000000e+01,8.916666666666667851e+00
1.650000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01,8.194444444444444642e+00
1.700000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,1.466666666666666785e+01,7.416666666666666963e+00
1.750000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,1.400000000000000000e+01,1.275000000000000000e+01
1.800000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,1.400000000000000000e+01,1.250000000000000178e+01
1.850000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+01,1.450000000000000000e+01
1.900000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+01,1.200000000000000000e+01
1.950000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,1.500000000000000000e+01,9.750000000000000000e+00
2.000000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,1.100000000000000000e+01,1.266666666666666607e+01
2.050000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,1.075000000000000000e+01,1.283333333333333215e+01
2.100000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,8.750000000000000000e+00,1.325000000000000000e+01
2.150000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,1.833333333333333570e+01
2.200000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.800000000000000000e+01
2.250000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,1.750000000000000000e+01
2.300000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,1.650000000000000000e+01
2.350000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.800000000000000000e+01
2.400000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,1.500000000000000000e+00,1.925000000000000000e+01
2.450000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.900000000000000000e+01
2.500000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.950000000000000000e+01
2.550000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01
2.600000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.800000000000000000e+01
2.650000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.875000000000000000e+01
2.700000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01
2.750000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+01
2.800000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01
2.850000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+01
2.900000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01
2.950000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01
3.000000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01
3.050000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01
3.100000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01
3.150000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01
3.200000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01
3.250000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01
3.300000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01
3.350000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01
3.400000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01
3.450000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01
3.500000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01
3.550000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01
3.600000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01
3.650000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01
3.700000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01
3.750000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01
3.800000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01
3.850000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01
3.900000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01
3.950000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01
4.000000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01
4.050000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01
4.100000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01
4.150000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01
4.200000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01
4.250000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01
4.300000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01
4.350000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01
4.400000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01
4.450000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01
4.500000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01
4.550000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01
4.600000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01
4.650000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01
4.700000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01
4.750000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01
4.800000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01
4.850000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01
4.900000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01
4.950000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01
0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01,0.000000000000000000e+00
5.000000000000000000e-01,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01,0.000000000000000000e+00
1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01,0.000000000000000000e+00
1.500000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01,0.000000000000000000e+00
2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01,0.000000000000000000e+00
2.500000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01,0.000000000000000000e+00
3.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01,6.666666666666666297e-01
3.500000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01,3.333333333333333148e-01
4.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01,3.333333333333333148e-01
4.500000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01,3.333333333333333148e-01
5.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01,8.333333333333332593e-01
5.500000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01,9.999999999999998890e-01
6.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01,1.166666666666666519e+00
6.500000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01,1.666666666666666741e+00
7.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01,1.166666666666666519e+00
7.500000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01,1.833333333333333481e+00
8.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01,3.166666666666665630e+00
8.500000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01,2.999999999999999112e+00
9.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01,2.999999999999999556e+00
9.500000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01,4.083333333333333037e+00
1.000000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01,3.250000000000000000e+00
1.050000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,1.983333333333333215e+01,2.583333333333333037e+00
1.100000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01,3.166666666666666519e+00
1.150000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01,3.083333333333333037e+00
1.200000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,1.900000000000000000e+01,3.916666666666666519e+00
1.250000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,1.900000000000000000e+01,4.833333333333333925e+00
1.300000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,1.775000000000000000e+01,5.000000000000000000e+00
1.350000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,1.900000000000000000e+01,5.333333333333333037e+00
1.400000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,1.800000000000000000e+01,6.916666666666666075e+00
1.450000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,1.800000000000000000e+01,7.333333333333333925e+00
1.500000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,1.100000000000000000e+01,1.258333333333333393e+01
1.550000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,1.500000000000000000e+01,1.175000000000000000e+01
